NC_006088.5	2061	2232	NC_046331.1	47379905	47380085	+
NC_006088.5	2487	2625	NC_046331.1	47222268	47222405	+
NC_006088.5	3354	3499	NC_046321.1	951082	951223	+
NC_006088.5	4954	6736	NC_046331.1	47379910	47381669	+
NC_006088.5	6746	8782	NC_046313.1	100907439	100908399	+
NC_006088.5	53637	54098	NC_046313.1	105719727	105720098	+
NC_006088.5	58425	63470	NC_046328.1	29530814	29532690	+
NC_006088.5	80146	80253	NC_046319.1	40677656	40677762	+
NC_006088.5	81138	81576	NC_046319.1	40681196	40682761	+
NC_006088.5	81970	82343	NC_046318.1	30435323	30435860	+
NC_006088.5	90731	90840	NC_046314.1	115510029	115510138	+
NC_006088.5	97715	100141	NC_046324.1	27154553	27158878	+
NC_006088.5	106676	112120	NC_046327.1	23312638	23319618	+
NC_006088.5	115214	115345	NC_046317.1	30799684	30799815	+
NC_006088.5	154959	155419	NC_046326.1	27198713	27199182	+
NC_006088.5	172394	172499	NC_046327.1	23314063	23314171	+
NC_006088.5	173714	173789	NC_046323.1	13288333	13288408	+
NC_006088.5	177528	177602	NC_046319.1	80642787	80642861	+
NC_006088.5	211696	211894	NC_046315.1	6344623	6344827	+
NC_006088.5	226387	228900	NC_046323.1	39593509	39596027	+
NC_006088.5	241622	242080	NC_046313.1	105719731	105720098	+
NC_006088.5	269178	269402	NC_046318.1	16280987	16281206	+
NC_006088.5	275983	277059	NC_046318.1	16284933	16286018	+
NC_006088.5	280749	281234	NC_046320.1	9471260	9471721	+
NC_006088.5	282525	282873	NC_046323.1	39539191	39539539	+
NC_006088.5	309912	313261	NC_046317.1	59189319	59190901	+
NC_006088.5	314472	314696	NC_046317.1	59198651	59198878	+
NC_006088.5	341932	343753	NC_046312.1	55877732	55879391	+
NC_006088.5	369948	370066	NC_046315.1	62667669	62667787	+
NC_006088.5	373270	374168	NC_046325.1	25250707	25251614	+
NC_006088.5	379952	380177	NC_046312.1	26093339	26093564	+
NC_006088.5	389093	389158	NC_046331.1	30775148	30775213	+
NC_006088.5	392930	394173	NC_046321.1	1408611	1412010	+
