CM020065.1	5926	6061	NC_046318.1	2437565	2437701	+
CM020065.1	14567	15779	NC_046318.1	2438737	2441846	+
CM020065.1	27357	27434	NC_046318.1	10353116	10353193	+
CM020065.1	27869	28460	NC_046313.1	37086166	37086748	+
CM020065.1	32350	35228	NC_046317.1	59189319	59190911	+
CM020065.1	37426	37638	NC_046317.1	59198651	59198862	+
CM020065.1	42441	42491	NC_046327.1	24974478	24974528	+
CM020065.1	48057	48377	NC_046315.1	74023774	74024091	+
CM020065.1	69462	69849	NC_046331.1	11683126	11683511	+
CM020065.1	73084	73204	NC_046315.1	49201038	49201156	+
CM020065.1	73779	73904	NC_046312.1	83251634	83251761	+
CM020065.1	84589	84649	NC_046312.1	8242567	8242627	+
CM020065.1	98954	99109	NC_046321.1	30497734	30497872	+
CM020065.1	103882	104825	NC_046316.1	67314445	67315351	+
CM020065.1	121619	121689	NC_046314.1	36642511	36642589	+
CM020065.1	129439	129530	NC_046312.1	16837802	16837893	+
CM020065.1	133662	134217	NC_046327.1	38711632	38712102	+
CM020065.1	134218	135110	NC_046325.1	25250719	25251621	+
CM020065.1	137385	138194	NC_046317.1	77090950	77091704	+
CM020065.1	143084	143214	NC_046331.1	16429901	16430037	+
CM020065.1	146168	146551	NC_046322.1	36555512	36555875	+
CM020065.1	167588	167650	NC_046331.1	30775148	30775210	+
CM020065.1	173107	173175	NC_046313.1	60064810	60064878	+
CM020065.1	173452	175182	NC_046321.1	1327278	1330889	+
CM020065.1	179703	183713	NC_046321.1	1462850	1476719	+
CM020065.1	187676	189403	NC_046321.1	1327278	1330889	+
CM020065.1	193654	193816	NC_046320.1	3818202	3818366	+
CM020065.1	215584	215782	NC_046321.1	1545796	1545986	+
CM020065.1	216881	217043	NC_046321.1	1554514	1554682	+
CM020065.1	218595	218673	NC_046321.1	6202228	6202315	+
CM020065.1	219387	219454	NC_046319.1	62707269	62707336	+
CM020065.1	222168	222232	NC_046314.1	88984553	88984617	+
CM020065.1	225841	226000	NC_046321.1	1590054	1590212	+
CM020065.1	233401	233719	NC_046321.1	1610963	1611427	+
CM020065.1	242695	242873	NC_046321.1	1656918	1657112	+
CM020065.1	246576	246952	NC_046321.1	1661459	1661825	+
CM020065.1	259198	259309	NC_046312.1	37250537	37250650	+
CM020065.1	268304	268529	NC_046321.1	1684183	1684408	+
CM020065.1	272276	272369	NC_046321.1	1687999	1688097	+
