CM023912.1	90558	90653	NC_048307.1	16234262	16234357	+
CM023912.1	92917	93082	NC_048306.1	45204955	45205120	+
CM023912.1	103424	103574	NC_048306.1	45206766	45206920	+
CM023912.1	106981	107097	NC_048306.1	45217757	45217873	+
CM023912.1	114290	114360	NC_048302.1	84476136	84476209	+
CM023912.1	121366	121463	NC_048300.1	59323519	59323616	+
CM023912.1	130309	130425	NC_048298.1	67999397	67999513	+
CM023912.1	141318	141831	NC_048315.1	14180509	14181023	+
CM023912.1	144286	145030	NC_048299.1	210865855	210866586	+
CM023912.1	201609	201711	NC_048303.1	84334458	84334552	+
CM023912.1	205501	205903	NC_048298.1	304858706	304859113	+
CM023912.1	235019	235261	NC_048299.1	269897176	269897421	+
CM023912.1	241181	241260	NC_048308.1	30991870	30991949	+
CM023912.1	280634	280807	NC_048300.1	28772624	28772797	+
CM023912.1	289623	289683	NC_048302.1	45984271	45984341	+
CM023912.1	305469	305622	NC_048299.1	22516484	22516637	+
CM023912.1	312898	312971	NC_048304.1	93354315	93354388	+
CM023912.1	320089	320236	NC_048308.1	45772850	45772996	+
CM023912.1	322758	322830	NC_048302.1	5699595	5699667	+
CM023912.1	322830	323017	NC_048298.1	132508516	132508727	+
CM023912.1	325587	325655	NC_048299.1	33510563	33510632	+
CM023912.1	328549	328664	NC_048299.1	141513006	141513119	+
CM023912.1	346988	347119	NC_048306.1	44150446	44150568	+
CM023912.1	369861	370077	NC_048303.1	126389505	126389706	+
CM023912.1	387675	387748	NC_048313.1	3809302	3809375	+
CM023912.1	408788	408846	NC_048316.1	18378481	18378535	+
CM023912.1	409260	409313	NC_048320.1	15827141	15827197	+
CM023912.1	428816	429359	NC_048315.1	23232196	23232736	+
CM023912.1	429359	429557	NC_048312.1	17317002	17317167	+
CM023912.1	466401	466750	NC_048304.1	37402382	37402731	+
CM023912.1	516666	516785	NC_048299.1	138529255	138529372	+
CM023912.1	537603	537786	NC_048317.1	2113821	2114013	+
CM023912.1	540355	543596	NC_048317.1	2118061	2120029	+
CM023912.1	550716	550803	NC_048317.1	2125203	2125291	+
CM023912.1	552356	552538	NC_048317.1	2133359	2133541	+
CM023912.1	555316	555484	NC_048317.1	2141922	2142087	+
CM023912.1	562574	562696	NC_048317.1	2147379	2147501	+
CM023912.1	565963	566114	NC_048317.1	2152894	2153043	+
CM023912.1	567061	567318	NC_048302.1	61215935	61216198	+
CM023912.1	567639	567890	NC_048317.1	2181567	2181822	+
CM023912.1	571022	571189	NC_048317.1	2192599	2192772	+
CM023912.1	574610	574753	NC_048306.1	95761398	95761553	+
CM023912.1	575538	575767	NC_048317.1	2198244	2198470	+
CM023912.1	576325	576419	NC_048307.1	36472302	36472401	+
CM023912.1	580203	584932	NC_048317.1	2209692	2210474	+
CM023912.1	594804	594889	NC_048310.1	11133222	11133307	+
CM023912.1	623147	625023	NC_048307.1	73448267	73448665	+
CM023912.1	659617	659794	NC_048301.1	41489780	41489954	+
CM023912.1	680299	680623	NC_048298.1	325057143	325057523	+
CM023912.1	690189	690431	NC_048305.1	12028493	12028758	+
CM023912.1	693056	693810	NC_048317.1	10762788	10763611	+
CM023912.1	698004	698123	NC_048303.1	89318892	89319006	+
CM023912.1	704267	707595	NC_048302.1	97710726	97715329	+
CM023912.1	708683	709792	NC_048302.1	97721644	97722779	+
CM023912.1	711545	711668	NC_048302.1	97723632	97723756	+
CM023912.1	718597	718775	NC_048302.1	97730591	97730769	+
CM023912.1	727618	727729	NC_048298.1	236488453	236488563	+
CM023912.1	735258	735582	NC_048298.1	330774597	330774912	+
CM023912.1	741475	744850	NC_048298.1	330825172	330832985	+
CM023912.1	750859	770140	NC_048298.1	330877868	330910232	+
CM023912.1	772530	773175	NC_048298.1	330966971	330967611	+
CM023912.1	773791	774114	NC_048298.1	330993360	330993723	+
CM023912.1	776429	776948	NC_048298.1	331036365	331036935	+
CM023912.1	777462	777816	NC_048298.1	331050795	331051144	+
CM023912.1	778338	778439	NC_048305.1	28445001	28445128	+
CM023912.1	782941	802318	NC_048298.1	331071252	331124523	+
CM023912.1	802792	803112	NC_048298.1	331132602	331132915	+
CM023912.1	808625	808844	NC_048303.1	88951914	88952143	+
CM023912.1	812635	813501	NC_048298.1	331196454	331197304	+
CM023912.1	817546	817771	NC_048298.1	331205957	331206199	+
CM023912.1	819316	819473	NC_048298.1	291516411	291516569	+
CM023912.1	820672	820784	NC_048298.1	331207168	331207292	+
CM023912.1	823782	824017	NC_048298.1	331217219	331217468	+
CM023912.1	826295	833986	NC_048298.1	331220125	331232861	+
CM023912.1	834916	834993	NC_048306.1	924622	924699	+
CM023912.1	836982	844227	NC_048298.1	331298916	331313944	+
CM023912.1	845584	845796	NC_048302.1	23273471	23273683	+
CM023912.1	880383	880484	NC_048307.1	6939602	6939704	+
CM023912.1	898534	898762	NC_048318.1	13528238	13528462	+
CM023912.1	921441	921626	NC_048302.1	15073888	15074085	+
CM023912.1	937807	938816	NC_048298.1	184518677	184519695	+
CM023912.1	939824	946160	NC_048298.1	184527864	184551913	+
CM023912.1	954414	954868	NC_048301.1	4717639	4718169	+
CM023912.1	956169	1042088	NC_048298.1	184259259	184464223	+
CM023912.1	1042756	1043316	NC_048298.1	184473045	184474062	+
CM023912.1	1047353	1047423	NC_048298.1	129966097	129966167	+
CM023912.1	1047437	1047489	NC_048303.1	928644	928697	+
CM023912.1	1047672	1047764	NC_048300.1	109747288	109747380	+
CM023912.1	1048581	1051614	NC_048298.1	184493592	184496706	+
CM023912.1	1056766	1056876	NC_048316.1	13978999	13979142	+
CM023912.1	1058289	1058355	NC_048307.1	76096222	76096288	+
CM023912.1	1060864	1061819	NC_048303.1	1195438	1195635	+
CM023912.1	1063382	1063457	NC_048308.1	165955	166028	+
CM023912.1	1071493	1071576	NC_048298.1	188278162	188278248	+
CM023912.1	1087993	1088357	NC_048302.1	15686206	15686583	+
CM023912.1	1112897	1115934	NC_048306.1	26032674	26040506	+
CM023912.1	1121312	1121421	NC_048306.1	26042501	26042611	+
CM023912.1	1123557	1123648	NC_048306.1	26043814	26043905	+
CM023912.1	1133998	1134129	NC_048306.1	58427662	58427798	+
CM023912.1	1134936	1135603	NC_048306.1	58429790	58430675	+
CM023912.1	1145975	1146502	NC_048300.1	109786260	109786866	+
CM023912.1	1146530	1146590	NC_048300.1	102093987	102094045	+
CM023912.1	1147967	1148630	NC_048298.1	23250633	23251669	+
CM023912.1	1149102	1149299	NC_048307.1	26867313	26867523	+
CM023912.1	1150089	1150232	NC_048300.1	126195708	126195864	+
CM023912.1	1154317	1154598	NC_048299.1	12135172	12135448	+
CM023912.1	1177464	1177550	NC_048304.1	76617509	76617587	+
CM023912.1	1188078	1188150	NC_048314.1	10429068	10429137	+
CM023912.1	1190538	1190599	NC_048319.1	6920074	6920135	+
CM023912.1	1199991	1200089	NC_048307.1	72242659	72242754	+
CM023912.1	1202492	1202559	NC_048299.1	223240190	223240257	+
CM023912.1	1203229	1203300	NC_048306.1	97162185	97162256	+
CM023912.1	1235058	1235238	NC_048305.1	29186468	29186678	+
CM023912.1	1235238	1235520	NC_048304.1	112242728	112243053	+
CM023912.1	1239699	1240040	NC_048300.1	6206838	6207148	+
CM023912.1	1241883	1241968	NC_048298.1	30634968	30635055	+
CM023912.1	1255439	1255567	NC_048306.1	58516516	58516640	+
CM023912.1	1260515	1260625	NC_048304.1	50116205	50116307	+
CM023912.1	1263592	1263752	NC_048306.1	58523007	58523169	+
CM023912.1	1264770	1265037	NC_048306.1	58525352	58525612	+
CM023912.1	1266365	1266487	NC_048306.1	58527159	58527281	+
CM023912.1	1269774	1269879	NC_048298.1	230931685	230931790	+
CM023912.1	1285511	1285597	NC_048312.1	20649827	20649917	+
CM023912.1	1285952	1286017	NC_048301.1	129286751	129286816	+
CM023912.1	1291590	1291679	NC_048315.1	1111011	1111099	+
CM023912.1	1304127	1304209	NC_048301.1	85601606	85601688	+
CM023912.1	1312900	1313781	NC_048306.1	25931445	25932323	+
CM023912.1	1318131	1318222	NC_048302.1	79759998	79760104	+
CM023912.1	1321088	1321172	NC_048301.1	71507133	71507217	+
CM023912.1	1343039	1343897	NC_048306.1	25931462	25932326	+
CM023912.1	1368214	1368322	NC_048316.1	17564856	17564962	+
CM023912.1	1412219	1412808	NC_048308.1	7708675	7709321	+
CM023912.1	1412808	1413004	NC_048301.1	138018653	138018838	+
CM023912.1	1475758	1475932	NC_048299.1	273940375	273940559	+
CM023912.1	1486262	1486365	NC_048299.1	279013220	279013317	+
CM023912.1	1502613	1502695	NC_048302.1	67058477	67058564	+
CM023912.1	1503807	1506003	NC_048317.1	7946959	7947414	+
CM023912.1	1510896	1511170	NC_048299.1	164626979	164627261	+
CM023912.1	1554144	1554251	NC_048306.1	44933406	44933513	+
CM023912.1	1560120	1560278	NC_048300.1	193151262	193151448	+
CM023912.1	1583837	1583915	NC_048298.1	331425370	331425448	+
CM023912.1	1603430	1603482	NC_048299.1	174254608	174254660	+
CM023912.1	1615813	1615946	NC_048298.1	331428531	331428664	+
CM023912.1	1619408	1619496	NC_048298.1	331432342	331432430	+
CM023912.1	1620088	1620170	NC_048298.1	331440614	331440702	+
CM023912.1	1625389	1625573	NC_048298.1	331449082	331449269	+
CM023912.1	1629843	1629973	NC_048298.1	331450279	331450425	+
CM023912.1	1632852	1633632	NC_048298.1	331452260	331453263	+
CM023912.1	1636234	1636445	NC_048298.1	331459589	331459793	+
CM023912.1	1669956	1671518	NC_048299.1	96594721	96597283	+
CM023912.1	1676804	1676857	NC_048300.1	5549822	5549875	+
CM023912.1	1680747	2329466	NC_048298.1	181516190	183029424	+
CM023912.1	2329477	2330200	NC_048298.1	183052480	183053345	+
CM023912.1	2335255	13928188	NC_048298.1	158700590	178511199	+
CM023912.1	13929134	13929195	NC_048305.1	48896432	48896493	+
CM023912.1	13937333	14031926	NC_048298.1	178543132	178681865	+
CM023912.1	14038604	14038977	NC_048303.1	89753423	89753801	+
CM023912.1	14040393	14040573	NC_048303.1	89755106	89755285	+
CM023912.1	14041942	14276074	NC_048298.1	178685304	179063931	+
CM023912.1	14276171	14277978	NC_048299.1	192995683	192997471	+
CM023912.1	14282076	14650420	NC_048298.1	179069863	179710364	+
CM023912.1	14654059	14656742	NC_048304.1	11958725	11961419	+
CM023912.1	14658761	14998114	NC_048298.1	179715972	180184524	+
CM023912.1	14999085	14999976	NC_048302.1	85782664	85783473	+
CM023912.1	15000234	15193848	NC_048298.1	180185151	180577790	+
CM023912.1	15196620	15196830	NC_048305.1	41696967	41697177	+
CM023912.1	15198109	15202153	NC_048299.1	96594465	96598042	+
CM023912.1	15202153	15206208	NC_048305.1	41701420	41705475	+
CM023912.1	15209260	15383115	NC_048298.1	180585022	180865820	+
CM023912.1	15385008	15388593	NC_048298.1	105201700	105204739	+
CM023912.1	15388593	15390882	NC_048305.1	41702057	41704346	+
CM023912.1	15408783	15409304	NC_048302.1	78405252	78405776	+
CM023912.1	15417170	15417538	NC_048299.1	96596845	96597216	+
CM023912.1	15429539	15432372	NC_048300.1	126928994	126931784	+
CM023912.1	15436825	15442273	NC_048298.1	319345263	319349880	+
CM023912.1	15443967	15695533	NC_048298.1	180920164	181291147	+
CM023912.1	15704098	15707408	NC_048299.1	96594750	96598040	+
CM023912.1	15707408	15711475	NC_048305.1	41701417	41705484	+
CM023912.1	15735305	15737884	NC_048322.1	6115105	6117829	+
CM023912.1	15737952	15818583	NC_048298.1	181318405	181394671	+
CM023912.1	15820281	15822652	NC_048298.1	105201534	105203886	+
CM023912.1	15822652	15822995	NC_048308.1	45706086	45706397	+
CM023912.1	15832389	15856867	NC_048298.1	181413369	181435591	+
CM023912.1	15864297	15866648	NC_048299.1	114762968	114765384	+
CM023912.1	15871664	15872251	NC_048298.1	139978732	139979320	+
CM023912.1	15881905	15885691	NC_048298.1	181466884	181473281	+
CM023912.1	15885749	15886086	NC_048298.1	105203500	105203834	+
CM023912.1	15894981	15895676	NC_048298.1	181474923	181475657	+
CM023912.1	15902209	15902272	NC_048318.1	9348251	9348314	+
CM023912.1	15910236	15912269	NC_048311.1	7781916	7782270	+
CM023912.1	15912406	15913338	NC_048298.1	100537687	100538615	+
CM023912.1	15947028	15947088	NC_048298.1	79326564	79326624	+
CM023912.1	15947313	15947470	NC_048300.1	59186386	59186580	+
