NC_046312.1	5584	5784	WNMI01000030.1	362416	362618	+
NC_046312.1	15614	23083	CM020071.1	18343228	18349642	+
NC_046312.1	24054	24239	CM020071.1	18351689	18351874	+
NC_046312.1	31537	40913	CM020071.1	16720249	16733364	+
NC_046312.1	41548	44979	CM020091.1	4934230	4936502	+
NC_046312.1	47803	47967	CM020091.1	4938358	4938518	+
NC_046312.1	51141	51529	CM020091.1	4942051	4943303	+
NC_046312.1	74473	77629	CM020089.1	3613814	3615713	+
NC_046312.1	90290	90522	CM020094.1	72881374	72881606	+
NC_046312.1	90522	90822	CM020067.1	5246676	5246979	+
NC_046312.1	116303	116546	CM020067.1	100875855	100876093	+
NC_046312.1	137376	137520	CM020077.1	19693117	19693250	+
NC_046312.1	163574	163669	CM020065.1	11227697	11227792	+
NC_046312.1	178647	178795	CM020077.1	19693117	19693261	+
NC_046312.1	204855	204949	CM020065.1	11227698	11227792	+
NC_046312.1	209314	211139	CM020069.1	147328	148509	+
NC_046312.1	238222	238456	CM020069.1	210312	210534	+
NC_046312.1	247941	248282	CM020074.1	15475935	15476269	+
NC_046312.1	250136	250376	CM020069.1	246997	247243	+
NC_046312.1	258133	258354	CM020065.1	99223029	99223250	+
NC_046312.1	258516	258668	CM020070.1	18201923	18202072	+
NC_046312.1	272192	272319	CM020068.1	12347387	12347515	+
NC_046312.1	286693	286751	CM020067.1	119478973	119479031	+
NC_046312.1	314503	314594	CM020066.1	160332544	160332627	+
NC_046312.1	320465	320692	CM020069.1	314969	315178	+
NC_046312.1	344875	362834	CM020069.1	339583	345423	+
NC_046312.1	368361	368490	CM020066.1	9190539	9190682	+
NC_046312.1	368649	368975	CM020069.1	351503	351786	+
NC_046312.1	373677	373740	CM020076.1	12608464	12608527	+
NC_046312.1	405517	405949	CM020069.1	393158	393566	+
NC_046312.1	406704	406914	CM020069.1	398772	398973	+
NC_046312.1	432362	432438	WNMI01000030.1	545395	545479	+
NC_046312.1	435306	435410	WNMI01000038.1	260501	260605	+
NC_046312.1	451536	451716	CM020087.1	6768113	6768294	+
NC_046312.1	475232	475509	CM020069.1	431499	431765	+
NC_046312.1	478719	478915	CM020069.1	432697	432904	+
NC_046312.1	479930	480089	CM020069.1	435395	435546	+
NC_046312.1	481642	481716	CM020089.1	1140598	1140672	+
NC_046312.1	495475	495656	CM020065.1	35319334	35319529	+
