CM008828.1	1228	1400	NC_046317.1	59190729	59190901	+
CM008828.1	2611	2835	NC_046317.1	59198651	59198878	+
CM008828.1	30378	32199	NC_046312.1	55877732	55879391	+
CM008828.1	58026	58144	NC_046315.1	62667669	62667787	+
CM008828.1	61348	62246	NC_046325.1	25250707	25251614	+
CM008828.1	68030	68255	NC_046312.1	26093339	26093564	+
CM008828.1	77170	77235	NC_046331.1	30775148	30775213	+
CM008828.1	81010	81914	NC_046321.1	1408611	1412010	+
CM008828.1	82372	82532	NC_046321.1	1330729	1330889	+
CM008828.1	84818	89110	NC_046321.1	1462848	1476702	+
CM008828.1	91325	92216	NC_046321.1	1408611	1412009	+
CM008828.1	92216	92552	NC_046321.1	1354778	1356927	+
CM008828.1	94024	94099	NC_046323.1	52745375	52745450	+
CM008828.1	105499	105621	NC_046321.1	1545846	1545961	+
CM008828.1	106583	106746	NC_046321.1	1554514	1554685	+
CM008828.1	108356	108413	NC_046321.1	1564416	1564473	+
CM008828.1	118094	118209	NC_046325.1	28221739	28221840	+
CM008828.1	118227	118433	NC_046325.1	28221708	28221879	+
CM008828.1	118433	118553	NC_046325.1	28221705	28221825	+
CM008828.1	121441	121504	NC_046314.1	50810806	50810869	+
CM008828.1	125561	125657	NC_046325.1	28221739	28221836	+
CM008828.1	128405	128468	NC_046314.1	50810806	50810869	+
CM008828.1	139155	139414	NC_046321.1	1661565	1661843	+
CM008828.1	155957	156197	NC_046321.1	1684159	1684408	+
CM008828.1	159138	159244	NC_046321.1	1687995	1688097	+
CM008828.1	168054	168245	NC_046321.1	1718411	1718605	+
CM008828.1	173716	173778	NC_046324.1	33790616	33790678	+
CM008828.1	179264	183070	NC_046321.1	1726555	1733719	+
CM008828.1	201295	201450	NC_046321.1	1740525	1740671	+
CM008828.1	213269	213639	NC_046321.1	1759246	1759616	+
CM008828.1	228854	228971	NC_046312.1	117638208	117638325	+
CM008828.1	246396	246993	NC_046321.1	1805371	1806056	+
CM008828.1	286266	286319	NC_046314.1	115035446	115035499	+
CM008828.1	287692	287859	NC_046321.1	1837587	1837749	+
CM008828.1	288772	288873	NC_046312.1	126904480	126904581	+
CM008828.1	302783	303134	NC_046321.1	1861645	1861981	+
CM008828.1	306029	306128	NC_046321.1	1870806	1870905	+
CM008828.1	336481	337178	NC_046321.1	1882721	1883562	+
CM008828.1	350344	350513	NC_046321.1	1896747	1896916	+
CM008828.1	359930	360505	NC_046318.1	45596365	45596973	+
CM008828.1	367572	367690	NC_046313.1	10579938	10580066	+
CM008828.1	369478	369682	NC_046321.1	1907229	1907434	+
CM008828.1	380673	418400	NC_046321.1	1935070	1995980	+
CM008828.1	519832	519988	NC_046313.1	79687738	79687894	+
CM008828.1	537190	542813	NC_046313.1	79707844	79715189	+
CM008828.1	544460	544546	NC_046313.1	79718974	79719060	+
CM008828.1	545100	545224	NC_046329.1	2449340	2449475	+
CM008828.1	547074	547172	NC_046313.1	79720179	79720276	+
CM008828.1	549544	549735	NC_046313.1	79725538	79725714	+
CM008828.1	551407	551482	NC_046320.1	5412456	5412531	+
CM008828.1	553477	553677	NC_046313.1	79729659	79729861	+
