NC_006088.5	1269	1766	CM008855.1	1145423	1145951	+
NC_006088.5	1960	2250	CM008841.1	14212259	14212535	+
NC_006088.5	3160	3396	CM008848.1	5767002	5767246	+
NC_006088.5	3396	3573	PDMY01000405.1	251	429	+
NC_006088.5	3583	4018	CM008853.1	79881	80376	+
NC_006088.5	4562	5355	CM008828.1	194751033	194751903	+
NC_006088.5	6860	7226	CM008830.1	3483880	3484279	+
NC_006088.5	7226	7417	CM008844.1	79140	79298	+
NC_006088.5	14449	16750	CM008857.1	76461863	76464361	+
NC_006088.5	16830	17283	CM008857.1	45388549	45389050	+
NC_006088.5	18675	19357	CM008856.1	639364	640046	+
NC_006088.5	19357	21341	PDMY01000754.1	367073	369057	-
NC_006088.5	21341	36052	PDMY01001359.1	18911	34330	-
NC_006088.5	36052	56915	PDMY01001359.1	8842	42532	+
NC_006088.5	56915	57369	CM008856.1	712460	712914	+
NC_006088.5	57369	57587	PDMY01000651.1	136522	136741	+
NC_006088.5	57587	64545	CM008856.1	713132	720090	+
NC_006088.5	64545	65186	CM008833.1	824597	825131	+
NC_006088.5	65186	67003	CM008828.1	141603932	141605752	+
NC_006088.5	67158	135102	PDMY01001283.1	0	90222	-
NC_006088.5	135103	137972	PDMY01000729.1	11471	13909	-
NC_006088.5	137972	141177	CM008838.1	19692705	19696807	+
NC_006088.5	141177	147084	CM008829.1	147714962	147720869	+
NC_006088.5	147084	149982	PDMY01000729.1	11545	13909	+
NC_006088.5	149982	178743	PDMY01001283.1	0	43640	+
NC_006088.5	178744	242962	PDMY01001359.1	4388	13562	-
NC_006088.5	242962	262274	PDMY01000320.1	0	14996	+
NC_006088.5	262274	264460	PDMY01001359.1	19572	21758	+
NC_006088.5	265198	265964	PDMY01000320.1	14994	15762	-
NC_006088.5	267094	267185	CM008845.1	499248	499327	+
NC_006088.5	267186	268107	CM008828.1	82937672	82938481	+
NC_006088.5	271329	271803	CM008828.1	142526626	142527149	+
NC_006088.5	271889	272301	CM008830.1	88059960	88060472	+
NC_006088.5	272706	273071	CM008829.1	81246064	81246449	+
NC_006088.5	273107	273258	CM008840.1	6992869	6993065	+
NC_006088.5	273258	273324	CM008829.1	47584897	47584963	+
NC_006088.5	273365	274154	CM008828.1	161176629	161177384	+
NC_006088.5	274154	274242	CM008834.1	2061463	2061536	+
NC_006088.5	274242	274776	PDMY01001070.1	6747	7281	-
NC_006088.5	274858	275794	CM008829.1	95021422	95022508	+
NC_006088.5	275845	277685	PDMY01001229.1	91853	93693	-
NC_006088.5	277876	278038	CM008830.1	92263486	92263658	+
NC_006088.5	278038	278273	CM008831.1	18982749	18982984	+
NC_006088.5	278273	278298	CM008828.1	184284962	184284994	+
NC_006088.5	278298	284108	CM008828.1	141924968	141931326	+
NC_006088.5	284108	289366	CM008856.1	1711733	1716991	+
NC_006088.5	289366	289742	CM008828.1	101347919	101348310	+
NC_006088.5	289992	291632	CM008829.1	119577735	119578613	+
NC_006088.5	291668	291794	PDMY01001359.1	23744	23869	-
NC_006088.5	291794	291974	PDMY01000320.1	13650	13822	-
NC_006088.5	291974	293103	PDMY01000159.1	340	1474	-
NC_006088.5	293103	295976	PDMY01001359.1	23386	28382	-
NC_006088.5	295976	300005	PDMY01001359.1	5	1992	-
NC_006088.5	300005	300372	PDMY01001359.1	17964	18331	-
NC_006088.5	300372	300575	PDMY01001359.1	27519	27722	-
NC_006088.5	300575	301184	PDMY01000159.1	305	914	-
NC_006088.5	301184	307411	PDMY01001359.1	16689	23089	-
NC_006088.5	307411	309156	PDMY01001229.1	240563	242308	-
NC_006088.5	309157	309341	PDMY01000774.1	141715	141905	+
NC_006088.5	309341	310477	PDMY01000043.1	0	894	-
NC_006088.5	311085	311229	CM008853.1	3311607	3311755	+
NC_006088.5	311823	311859	PDMY01000043.1	3234	3270	-
NC_006088.5	311859	195726159	CM008828.1	0	194857613	+
NC_006088.5	195729273	195729459	CM008857.1	67371379	67371544	+
NC_006088.5	195747446	195747586	CM008828.1	196623830	196623970	+
NC_006088.5	195747586	195750019	CM008828.1	196621131	196630183	+
NC_006088.5	195750019	195750384	CM008828.1	88403753	88404120	+
NC_006088.5	195752636	195753102	CM008828.1	1042785	1043167	+
NC_006088.5	195759177	195760204	CM008828.1	165296	166000	+
NC_006088.5	195760204	195760389	CM008850.1	408397	408576	+
NC_006088.5	195782355	195782560	CM008842.1	11294977	11295196	+
NC_006088.5	195785337	195785504	CM008828.1	196177296	196177460	+
NC_006088.5	195796081	195796401	CM008829.1	7975671	7975895	+
NC_006088.5	195809832	195810391	CM008831.1	90073376	90073944	+
NC_006088.5	195819190	195819328	CM008831.1	69220179	69220317	+
NC_006088.5	195819634	195820642	CM008857.1	70940743	70942031	+
NC_006088.5	195823751	195825281	CM008831.1	69224494	69227266	+
NC_006088.5	195825471	195826502	CM008857.1	41277146	41278159	+
NC_006088.5	195827015	195827244	CM008831.1	69228108	69228338	+
NC_006088.5	195828794	195828893	CM008831.1	69229790	69229890	+
NC_006088.5	195831518	195831645	CM008831.1	69231933	69232060	+
NC_006088.5	195837549	195837726	CM008831.1	69232844	69233021	+
