CM023912.1	34917	36543	NC_045544.1	57901263	57903561	+
CM023912.1	37737	38843	NC_045544.1	57906548	57909319	+
CM023912.1	39610	39726	NC_045558.1	128477574	128477680	+
CM023912.1	43232	43433	NC_045544.1	57914218	57914399	+
CM023912.1	46455	46620	NC_045544.1	57914448	57914613	+
CM023912.1	50911	52722	NC_045544.1	57915323	57917170	+
CM023912.1	53060	56263	NC_045544.1	57925508	57930642	+
CM023912.1	57649	57780	NC_045544.1	57934027	57934156	+
CM023912.1	80081	80138	NC_045548.1	19535182	19535239	+
CM023912.1	87551	87991	NC_045543.1	32210844	32211249	+
CM023912.1	141660	141826	NC_045548.1	62652177	62652351	+
CM023912.1	144286	145030	NC_045544.1	57200740	57201455	+
CM023912.1	169474	169532	NC_045547.1	387573	387631	+
CM023912.1	172071	174040	NW_022473618.1	74073	75906	+
CM023912.1	177958	179846	NW_022473618.1	73890	75853	+
CM023912.1	180063	180113	NC_045552.1	18581298	18581348	+
CM023912.1	183073	185336	NW_022473618.1	74069	75925	+
CM023912.1	197970	199360	NC_045544.1	56134805	56137743	+
CM023912.1	203979	204089	NC_045544.1	56143846	56143947	+
CM023912.1	208988	209078	NC_045542.1	29528304	29528394	+
CM023912.1	209896	212058	NC_045544.1	56153532	56156205	+
CM023912.1	218587	218716	NC_045545.1	100404076	100404184	+
CM023912.1	220829	220922	NC_045550.1	34341054	34341147	+
CM023912.1	280630	280737	NC_045544.1	89638577	89638685	+
CM023912.1	341384	341572	NC_045544.1	56333839	56334027	+
CM023912.1	345372	345595	NC_045544.1	56335951	56336174	+
CM023912.1	346925	347120	NC_045544.1	56348124	56348319	+
CM023912.1	382189	383220	NC_045544.1	56403383	56405040	+
CM023912.1	385176	385317	NC_045544.1	56407408	56407549	+
CM023912.1	387601	388917	NC_045544.1	56409647	56413808	+
CM023912.1	397669	397745	NC_045544.1	44999302	44999379	+
CM023912.1	428877	429340	NC_045558.1	115384897	115385357	+
CM023912.1	492523	492715	NC_045550.1	30491207	30491440	+
CM023912.1	531457	531657	NC_045546.1	50371688	50371864	+
CM023912.1	537583	537782	NC_045544.1	27437878	27438085	+
CM023912.1	540372	543576	NC_045552.1	28950691	28953278	+
CM023912.1	550731	550831	NC_045544.1	27472430	27472530	+
CM023912.1	552359	555481	NC_045552.1	28982519	28983296	+
CM023912.1	562578	562705	NC_045552.1	28987926	28988053	+
CM023912.1	565972	566114	NC_045544.1	27542385	27542529	+
CM023912.1	567074	567653	NC_045542.1	93366275	93367792	+
CM023912.1	567653	567890	NC_045552.1	29030138	29030375	+
CM023912.1	570973	571204	NC_045544.1	27611284	27611534	+
CM023912.1	572441	572529	NC_045544.1	27615107	27615195	+
CM023912.1	575538	575767	NC_045552.1	29047515	29047741	+
CM023912.1	580194	584886	NC_045552.1	29057712	29059681	+
CM023912.1	622888	623331	NW_022473896.1	7446	8744	+
CM023912.1	624925	625024	NC_045547.1	10476827	10476926	+
CM023912.1	626422	626646	NW_022473856.1	21546	21777	-
CM023912.1	637327	637543	NW_022473856.1	6124	6343	-
CM023912.1	638666	638872	NW_022473856.1	2219	2425	-
CM023912.1	738653	738748	NC_045558.1	123126019	123126114	+
CM023912.1	746332	746420	NC_045546.1	64420464	64420552	+
CM023912.1	759545	759698	NC_045541.1	127129120	127129267	+
CM023912.1	843028	844223	NC_045546.1	1471951	1473751	+
CM023912.1	846422	863268	NC_045546.1	1499968	1537767	+
CM023912.1	865042	865172	NC_045546.1	1539881	1540013	+
CM023912.1	865589	868446	NC_045546.1	1547016	1549888	+
CM023912.1	874869	875715	NC_045546.1	1557081	1559267	+
CM023912.1	878845	878940	NC_045546.1	1566355	1566444	+
CM023912.1	880094	880270	NC_045546.1	1567467	1567644	+
CM023912.1	881472	881713	NC_045546.1	1571273	1571536	+
CM023912.1	882164	882308	NC_045546.1	1574335	1574475	+
CM023912.1	883765	883899	NC_045546.1	1576159	1576295	+
CM023912.1	885758	897755	NC_045546.1	1580570	1598771	+
CM023912.1	898841	900603	NC_045546.1	1606902	1610329	+
CM023912.1	906003	906079	NC_045546.1	25378479	25378554	+
CM023912.1	935844	935988	NC_045541.1	118431031	118431175	+
CM023912.1	938671	942124	NC_045546.1	51057720	51062047	+
CM023912.1	945198	945265	NC_045544.1	18443014	18443081	+
CM023912.1	949779	950144	NW_022473618.1	74914	75336	-
CM023912.1	957569	957644	NC_045545.1	76693607	76693689	+
CM023912.1	962591	963152	NC_045546.1	50936181	50937114	+
CM023912.1	977879	978191	NC_045546.1	50956222	50956534	+
CM023912.1	981568	981896	NC_045546.1	50957992	50958287	+
CM023912.1	985881	990861	NC_045546.1	50961474	50965138	+
CM023912.1	994024	994190	NC_045546.1	50970408	50970568	+
CM023912.1	997269	997469	NC_045546.1	50977926	50978126	+
CM023912.1	998232	998436	NC_045546.1	50981696	50981887	+
CM023912.1	1003145	1006254	NC_045546.1	50992163	50994159	+
CM023912.1	1041251	1041609	NC_045546.1	51035884	51036237	+
CM023912.1	1051172	1051541	NC_045546.1	51044779	51045113	+
CM023912.1	1060011	1061820	NC_045543.1	150012834	150013212	+
CM023912.1	1066572	1068781	NC_045546.1	1613852	1618045	+
CM023912.1	1072532	1073105	NC_045546.1	1621554	1623268	+
CM023912.1	1074017	1074285	NC_045546.1	1634163	1634435	+
CM023912.1	1075533	1079009	NC_045546.1	1637799	1644912	+
CM023912.1	1084059	1084227	NC_045546.1	1659936	1660138	+
CM023912.1	1088028	1088265	NC_045541.1	69264812	69265056	+
CM023912.1	1100540	1100773	NC_045546.1	1681230	1681465	+
CM023912.1	1108833	1108939	NC_045546.1	1691224	1691329	+
CM023912.1	1111430	1111505	NC_045546.1	1697741	1697816	+
CM023912.1	1112814	1125778	NC_045546.1	1700371	1716835	+
CM023912.1	1132179	1132512	NC_045546.1	1722023	1724776	+
CM023912.1	1132613	1132952	NW_022473918.1	25888	26243	-
CM023912.1	1133991	1134128	NC_045546.1	1737186	1737326	+
CM023912.1	1206838	1206971	NC_045546.1	1785660	1785792	+
CM023912.1	1253778	1253895	NC_045546.1	1819909	1820027	+
CM023912.1	1255450	1255556	NC_045546.1	1821950	1822053	+
CM023912.1	1257691	1257790	NC_045541.1	28369677	28369773	+
CM023912.1	1263589	1266510	NC_045546.1	1826039	1829245	+
CM023912.1	1271722	1271833	NC_045546.1	1838047	1838161	+
CM023912.1	1273498	1274423	NC_045546.1	1845602	1848762	+
CM023912.1	1280083	1282704	NC_045546.1	1914655	1926803	+
CM023912.1	1283012	1283276	NC_045546.1	1935242	1935494	+
CM023912.1	1285517	1285578	NW_022473584.1	6390	6451	-
CM023912.1	1291476	1291720	NC_045546.1	1948299	1948557	+
CM023912.1	1296001	1296366	NC_045546.1	1975557	1975907	+
CM023912.1	1305410	1308140	NW_022473713.1	3252	6406	-
CM023912.1	1312909	1313795	NC_045546.1	2078953	2079838	+
CM023912.1	1343015	1344004	NC_045546.1	2078937	2079933	+
CM023912.1	1345246	1345307	NC_045544.1	4110124	4110186	+
CM023912.1	1368625	1369438	NC_045546.1	2137070	2137966	+
CM023912.1	1371164	1371479	NC_045546.1	2143272	2143592	+
CM023912.1	1395064	1395379	NC_045546.1	2176160	2176467	+
CM023912.1	1414718	1415069	NC_045546.1	2199112	2199449	+
CM023912.1	1430519	1431887	NC_045546.1	2219259	2220594	+
CM023912.1	1434677	1436274	NC_045546.1	2224673	2227672	+
CM023912.1	1457169	1457396	NW_022473854.1	20064	20260	-
CM023912.1	1461379	1461575	NW_022473854.1	15122	15324	-
