CM008828.1	1228	1400	NC_041317.1	60561067	60561239	+
CM008828.1	2618	2835	NC_041317.1	60569031	60569251	+
CM008828.1	30378	32199	NC_041312.1	59216677	59218336	+
CM008828.1	57997	58149	NC_041326.1	35309395	35309550	+
CM008828.1	61348	62308	NW_021164500.1	4264	5233	-
CM008828.1	64014	64085	NC_041318.1	58082442	58082513	+
CM008828.1	68016	68252	NC_041312.1	28273010	28273245	+
CM008828.1	81010	82572	NC_041321.1	72958880	72964136	+
CM008828.1	84830	89110	NC_041321.1	73022258	73033166	+
CM008828.1	91325	92545	NC_041321.1	72958880	72964136	+
CM008828.1	106583	106746	NC_041321.1	73095732	73095903	+
CM008828.1	108255	108701	NC_041321.1	73102883	73103360	+
CM008828.1	111996	112083	NC_041321.1	73107727	73107820	+
CM008828.1	118100	118553	NW_021164473.1	17751	18190	+
CM008828.1	125567	125751	NW_021164473.1	17751	17929	+
CM008828.1	139155	139414	NC_041321.1	73175886	73176148	+
CM008828.1	139461	140000	NC_041312.1	123806809	123807345	+
CM008828.1	152472	152657	NC_041328.1	3884355	3884546	+
CM008828.1	155953	156197	NC_041321.1	73206774	73207014	+
CM008828.1	159138	159244	NC_041321.1	73211883	73211985	+
CM008828.1	163027	163294	NC_041321.1	73218846	73219157	+
CM008828.1	168060	168270	NC_041321.1	73239073	73239284	+
CM008828.1	179200	183096	NC_041321.1	73249430	73255429	+
CM008828.1	189921	190023	NC_041313.1	20038722	20038830	+
CM008828.1	201299	201450	NC_041321.1	73263856	73263998	+
CM008828.1	211830	211908	NC_041321.1	73276828	73276907	+
CM008828.1	213269	213639	NC_041321.1	73281385	73281755	+
CM008828.1	228854	228971	NC_041312.1	123289693	123289810	+
CM008828.1	246396	246988	NC_041321.1	73330508	73331170	+
CM008828.1	287651	287843	NC_041321.1	73364158	73364345	+
CM008828.1	288772	288873	NC_041312.1	133444749	133444850	+
CM008828.1	302789	303135	NC_041321.1	73391186	73391531	+
CM008828.1	306029	306128	NC_041321.1	73401072	73401171	+
CM008828.1	329125	329185	NC_041325.1	23151869	23151928	+
CM008828.1	333026	333069	NC_041325.1	1887717	1887760	+
CM008828.1	336417	337212	NC_041321.1	73413705	73414669	+
CM008828.1	350261	350513	NC_041321.1	73465813	73466081	+
CM008828.1	359898	360492	NC_041314.1	40172837	40173484	+
CM008828.1	367580	367690	NC_041313.1	10303292	10303406	+
CM008828.1	369462	369686	NC_041321.1	73480561	73480773	+
CM008828.1	380669	418292	NC_041321.1	73508531	73561096	+
CM008828.1	519843	519981	NC_041313.1	82848215	82848353	+
CM008828.1	537190	542813	NC_041313.1	82868545	82874137	+
CM008828.1	544453	544546	NC_041313.1	82877376	82877468	+
CM008828.1	547074	547182	NC_041313.1	82879170	82879278	+
CM008828.1	549544	549735	NC_041313.1	82884237	82884413	+
CM008828.1	553477	553677	NC_041313.1	82888389	82888591	+
CM008828.1	595724	595900	NC_041324.1	25879421	25879618	+
CM008828.1	600631	600869	NC_041312.1	80298502	80298740	+
CM008828.1	604815	606479	NC_041312.1	80301731	80302818	+
CM008828.1	612210	612805	NC_041312.1	80305111	80305994	+
CM008828.1	615846	615977	NC_041312.1	80307354	80307485	+
CM008828.1	618788	618886	NC_041312.1	80311494	80311592	+
CM008828.1	621104	621242	NC_041312.1	80313012	80313150	+
CM008828.1	622979	623118	NC_041312.1	80316252	80316387	+
CM008828.1	625815	625968	NC_041312.1	80321042	80321194	+
CM008828.1	807863	807946	NC_041324.1	34725036	34725119	+
CM008828.1	808425	834127	NC_041321.1	74066296	74135254	+
CM008828.1	839497	840024	NC_041321.1	74134674	74135201	+
CM008828.1	851489	852484	NW_021164690.1	66	1111	-
CM008828.1	972193	972507	NW_021164982.1	15105	15409	-
CM008828.1	974605	974735	NW_021164982.1	11701	11832	-
CM008828.1	1116004	1116093	NC_041321.1	70068589	70068677	+
CM008828.1	1126265	1126699	NC_041316.1	75203613	75205346	+
CM008828.1	1127377	1127589	NC_041316.1	75217105	75217321	+
CM008828.1	1132513	1132616	NC_041318.1	35798189	35798287	+
CM008828.1	1132737	1132922	NC_041316.1	75230202	75230390	+
CM008828.1	1133253	1133657	NC_041316.1	75215092	75217319	+
CM008828.1	1137459	1137642	NC_041318.1	35803413	35803603	+
CM008828.1	1138048	1138205	NC_041316.1	75217106	75217267	+
CM008828.1	1153776	1155138	NC_041313.1	83955002	83956122	+
CM008828.1	1161735	1169837	NW_021165794.1	136	9246	+
CM008828.1	1191793	1191897	NC_041321.1	69474473	69474577	+
CM008828.1	1193440	1193517	NC_041321.1	69476371	69476448	+
CM008828.1	1195627	1207140	NC_041321.1	69480752	69499596	+
CM008828.1	1211285	1211504	NC_041321.1	69517770	69517988	+
CM008828.1	1214368	1218210	NC_041321.1	69527235	69528942	+
CM008828.1	1221402	1224381	NC_041321.1	69530626	69534956	+
CM008828.1	1226938	1227066	NC_041321.1	69540927	69541054	+
CM008828.1	1228733	1228899	NC_041321.1	69545049	69545225	+
CM008828.1	1231284	1231689	NC_041321.1	69554569	69555081	+
CM008828.1	1237912	1238039	NC_041321.1	69566001	69566131	+
CM008828.1	1238886	1258515	NC_041321.1	69570436	69609323	+
CM008828.1	1262815	1267931	NC_041321.1	69610343	69618457	+
CM008828.1	1270272	1270323	NC_041313.1	14586958	14587009	+
CM008828.1	1271124	1271263	NC_041321.1	69626731	69626865	+
CM008828.1	1289173	1295576	NC_041321.1	69662485	69669094	+
CM008828.1	1303551	1314009	NC_041321.1	69811451	69833902	+
CM008828.1	1316153	1316239	NC_041313.1	36447020	36447107	+
CM008828.1	1318059	1318203	NC_041321.1	69839529	69839668	+
CM008828.1	1332056	1332807	NC_041321.1	69865922	69868208	+
CM008828.1	1338991	1339685	NC_041321.1	69873543	69874267	+
CM008828.1	1367985	1368727	NC_041321.1	69905573	69906335	+
CM008828.1	1370630	1378064	NC_041313.1	19411077	19430144	+
CM008828.1	1390552	1390636	NC_041312.1	38548454	38548532	+
CM008828.1	1398317	1398517	NC_041317.1	97958461	97958655	+
CM008828.1	1454266	1454388	NC_041316.1	71089952	71090084	+
CM008828.1	1459331	1459462	NC_041318.1	16546802	16546933	+
CM008828.1	1477254	1477445	NW_021166033.1	5570	5758	+
CM008828.1	1477586	1477634	NC_041313.1	97023163	97023211	+
CM008828.1	1483282	1483364	NC_041318.1	64949594	64949686	+
CM008828.1	1485735	1485800	NC_041320.1	50772546	50772611	+
CM008828.1	1585858	1585965	NC_041316.1	36140131	36140234	+
CM008828.1	1586426	1586714	NC_041321.1	69012482	69012774	+
CM008828.1	1587786	1587862	NC_041314.1	55686110	55686186	+
CM008828.1	1595695	1595916	NC_041312.1	35237965	35238197	+
CM008828.1	1597719	1597908	NC_041321.1	69004450	69004650	+
CM008828.1	1652383	1652502	NC_041314.1	21299979	21300098	+
CM008828.1	1655828	1655881	NC_041326.1	31960014	31960067	+
CM008828.1	1656137	1656547	NC_041321.1	68954520	68954951	+
CM008828.1	1668607	1668703	NC_041314.1	94963177	94963273	+
CM008828.1	1677330	1677386	NC_041313.1	55398728	55398784	+
CM008828.1	1766345	1766482	NC_041319.1	19458422	19458558	+
CM008828.1	1773441	1773496	NC_041315.1	74552238	74552293	+
CM008828.1	1790075	1790535	NC_041321.1	68820534	68821031	+
CM008828.1	1913741	1913915	NC_041316.1	50206112	50206294	+
CM008828.1	1917947	1918209	NC_041316.1	56317507	56317793	+
CM008828.1	1923781	1923936	NC_041322.1	42469563	42469695	+
CM008828.1	1940740	1941026	NC_041321.1	68774996	68775279	+
CM008828.1	1951971	1952218	NC_041312.1	12992003	12992241	+
CM008828.1	1956403	1956755	NC_041312.1	12994998	12995346	+
CM008828.1	1993183	1993381	NC_041313.1	32670407	32670605	+
CM008828.1	2028509	2028986	NC_041316.1	19051082	19051528	+
CM008828.1	2030422	2030663	NC_041314.1	45405778	45406037	+
CM008828.1	2195524	2195759	NC_041321.1	68635743	68636001	+
CM008828.1	2195759	2195835	NC_041330.1	6188834	6188910	+
CM008828.1	2198607	2198857	NW_021164702.1	201	445	+
CM008828.1	2217594	2220442	NW_021164702.1	8028	14815	+
CM008828.1	2230397	2230869	NW_021164702.1	19438	19948	+
CM008828.1	2239849	2239899	NC_041314.1	112553531	112553581	+
CM008828.1	2240566	2240670	NC_041330.1	39395834	39395939	+
CM008828.1	2283881	2284145	NC_041321.1	69949960	69950105	+
CM008828.1	2464383	2464433	NC_041323.1	18235380	18235430	+
CM008828.1	2486477	2486664	NC_041315.1	46117553	46117749	+
CM008828.1	2520137	2520235	NC_041313.1	49461403	49461501	+
CM008828.1	2546018	2546094	NC_041323.1	19759116	19759192	+
CM008828.1	2601087	2601388	NC_041318.1	78644575	78644906	+
CM008828.1	2603532	2603777	NC_041321.1	68305894	68306171	+
